9137.879,1461.3566,2122.9841,325.4804
8612.08,1369.0785,1948.2634,296.4546
8145.817,1292.5575,1784.5122,269.25055
7736.622,1235.0215,1631.4502,243.83919
7382.023,1195.6234,1488.916,220.18356
7073.9478,1156.238,1356.9132,198.28535
6793.881,1114.9921,1235.3708,178.12683
6538.92,1058.0692,1124.2568,159.7229
6309.524,1014.59937,1023.5171,143.07417
6100.612,978.4629,933.12177,128.18364
5905.0615,941.99896,853.09656,115.064804
5720.7344,912.396,783.5322,103.77383
5542.295,884.30383,724.5845,94.338905
5369.08,857.62994,676.4409,86.810425
5199.1064,832.99524,639.24146,81.19226
5032.367,807.1299,612.875,77.50952
4867.547,788.51984,596.7218,75.62229
4705.396,764.60547,589.38727,75.268036
4547.524,741.24176,588.6315,76.02145
4391.7324,711.07544,591.7903,77.383865
4243.2393,679.1583,596.519,78.89296
4103.851,648.7341,601.3669,80.27484
3972.1,620.8254,605.83875,81.42783
3843.0864,597.22943,609.80585,82.34906
3713.682,586.21704,613.2277,83.04929
3584.986,560.3601,615.8188,83.552574
3461.5962,539.3716,617.06055,83.784195
3342.3757,519.5192,616.36743,83.69917
3228.1477,502.1529,613.4457,83.25523
3118.5854,484.59424,608.26245,82.492645
3014.3396,463.4375,601.2907,81.47156
2913.0986,446.60043,593.26245,80.30947
2817.067,429.32477,584.9794,79.12325
2721.5298,414.13858,577.10425,77.9935
2636.64,398.3216,570.01337,76.99028
2546.7427,385.01608,563.8032,76.05857
2468.0215,370.22708,558.3648,75.21226
2388.433,356.22345,553.50854,74.37835
2314.014,343.68198,549.12854,73.57004
2238.9775,332.80704,545.22833,72.78005
2177.198,321.49374,541.8905,72.052956
2110.4502,309.44672,539.20325,71.41773
2050.5813,298.8163,537.1932,70.900314
1990.8933,289.55212,535.7837,70.50884
1935.6094,281.8274,534.8124,70.23991
1879.485,272.27167,534.07135,70.055084
1830.3982,264.68536,533.3696,69.931274
1783.9916,256.01096,532.57184,69.84375
1736.7377,249.75043,531.62213,69.78422
1692.5974,242.86858,530.5198,69.74191
1653.8896,238.04897,529.30255,69.70978
1611.1846,230.64542,528.0015,69.687836
1572.2808,223.6859,526.63324,69.65625
1534.6392,216.65605,525.1879,69.60916
1497.8677,213.12563,523.6488,69.53336
1463.1514,207.1115,522.0034,69.423004
1428.2228,202.93004,520.2626,69.26835
1394.4402,197.44794,518.4576,69.08644
1361.4656,192.76703,516.64514,68.90103
1329.0408,186.70717,514.8688,68.692
1297.6163,182.73505,513.1649,68.51215
1266.513,177.34293,511.5625,68.34746
1235.801,175.66122,510.00394,68.20765
1205.5962,171.90857,508.5197,68.10753
1175.6694,168.20175,507.06546,68.03534
1146.1741,164.48149,505.68466,67.99162
1116.7733,161.63463,504.33377,67.95932
1087.7231,157.9069,503.03,67.94357
1058.9124,154.1758,501.77383,67.93271
1030.16,151.23746,500.5557,67.91914
1002.5909,147.71724,499.36008,67.8815
975.29126,143.56308,498.16962,67.83878
949.5012,140.76685,496.9722,67.74221
923.9783,137.79901,495.76514,67.63617
898.91174,134.47836,494.54877,67.52235
874.5903,132.78015,493.3181,67.35973
850.42944,128.54927,492.10492,67.21243
825.34656,124.70086,490.88144,67.09166
799.8258,120.44674,489.6542,66.942474
776.0144,116.49214,488.42236,66.81394
753.2831,113.92974,487.18887,66.68921
733.725,111.52062,485.9516,66.59048
713.5902,109.42692,484.72113,66.499214
688.2488,104.46929,483.50018,66.40452
663.0995,99.52361,482.29077,66.289154
639.63824,95.482834,481.09265,66.19488
619.6266,91.969894,479.90457,66.06955
601.9442,89.208466,478.72614,65.94354
585.43713,87.404144,477.5539,65.8268
569.5233,85.07818,476.39304,65.688805
553.2394,81.76417,475.24048,65.548805
536.9815,79.2718,474.09656,65.41803
520.93634,76.03767,472.96127,65.266754
506.2372,73.11739,471.8325,65.16759
492.23022,71.18142,470.70724,65.035965
478.21143,68.62214,469.58746,64.95873
465.4745,65.71145,468.47052,64.85038
453.63373,64.11703,467.35794,64.75252
443.133,62.64279,466.24997,64.66982
432.81348,61.15114,465.14258,64.58135
423.2668,59.755337,464.0473,64.50377
413.8677,58.20486,462.95102,64.39016
404.16602,57.033497,461.8584,64.28673
394.71048,55.637413,460.7708,64.18208
386.48026,54.121372,459.68756,64.08389
378.2028,53.366695,458.60944,63.991184
370.5991,51.996147,457.53778,63.869534
362.47034,50.672348,456.47,63.77164
354.61523,49.087303,455.40796,63.67687
346.6679,48.168762,454.35052,63.583168
339.0404,47.37992,453.29898,63.501663
331.94928,46.583538,452.2525,63.420578
324.72766,45.78589,451.21082,63.332615
317.93073,44.411777,450.17545,63.26842
311.5703,43.94924,449.1463,63.174305
305.78906,42.37958,448.12195,63.099438
298.3809,41.908752,447.10202,62.99625
292.378,40.84712,446.08722,62.88678
286.87775,40.431038,445.07312,62.815353
280.721,39.59524,444.07242,62.689972
274.92416,38.619904,443.07263,62.57838
270.14624,37.915268,442.07712,62.4971
264.7048,37.389004,441.0716,62.395256
259.58438,36.73021,440.1018,62.311054
254.02864,35.619373,439.1216,62.208485
249.21387,34.280666,438.14557,62.120117
243.94914,33.738163,437.17563,62.047947
240.70428,33.24517,436.2106,61.95873
235.87622,32.06132,435.24866,61.85744
231.14716,31.55628,434.29248,61.76046
227.043,30.472599,433.34106,61.662773
223.44066,30.027565,432.39493,61.56982
219.07849,29.464941,431.45258,61.472294
214.85855,29.435295,430.51654,61.383186
211.95058,28.667036,429.5845,61.288525
208.20561,28.213963,428.65814,61.196312
204.42224,27.63981,427.736,61.110035
201.23972,27.297596,426.81912,61.01823
198.4953,26.473469,425.90448,60.932987
195.17935,26.073921,424.9989,60.832767
192.5083,25.815619,424.0957,60.761997
189.4868,25.301126,423.19806,60.670097
186.1988,24.64488,422.30438,60.592335
183.77551,24.587484,421.4157,60.49803
180.96979,24.160723,420.5309,60.402046
178.63039,24.026447,419.65195,60.316563
176.33476,23.902376,418.77695,60.228962
173.82114,23.07703,417.90704,60.148582
171.71147,22.846767,417.04068,60.06272
169.02498,22.811308,416.18124,59.974792
167.20868,22.698847,415.32104,59.897057
164.94006,21.934153,414.47162,59.814156
162.6923,21.59712,413.62302,59.725517
161.17404,21.601097,412.78226,59.644722
158.83179,20.969677,411.94458,59.569717
157.33986,20.544985,411.10992,59.48953
155.99553,20.38094,410.28058,59.402264
153.83267,20.058678,409.45602,59.31701
151.23132,19.848309,408.63562,59.238842
150.09631,19.831356,407.8196,59.155235
148.22221,19.67252,407.00668,59.081684
146.28949,19.135931,406.2017,58.98741
145.65186,19.088455,405.39795,58.91496
143.35493,19.071753,404.6013,58.831615
141.94485,18.659595,403.80618,58.749798
140.60583,18.186419,403.01694,58.67259
139.27264,19.536339,402.23358,58.59703
138.10449,18.24121,401.4511,58.523716
136.71771,17.581032,400.67447,58.442318
135.22359,18.810226,399.86453,58.361504
133.9482,17.542433,399.12894,58.28462
132.83086,17.386969,398.3699,58.21369
131.67873,18.233824,397.6098,58.126167
130.53575,18.02208,396.854,58.052074
129.26445,16.854967,396.10266,57.977516
128.13107,17.93448,395.35495,57.901997
126.76489,18.074947,394.6123,57.83262
126.25872,17.669565,393.87265,57.75656
125.07367,16.466694,393.1375,57.675396
124.07446,16.179733,392.40613,57.601894
122.88981,16.072407,391.67975,57.525448
122.409706,15.83215,390.95612,57.45773
121.18171,15.76557,390.23816,57.377872
120.512436,15.561139,389.5234,57.30382
119.324196,15.211659,388.81195,57.234467
118.62965,16.894178,388.10544,57.16139
117.46178,15.307135,387.40192,57.08866
116.98076,15.291324,386.693,57.01665
115.813324,14.973164,386.00665,56.94067
115.19944,14.993991,385.3157,56.877388
114.598526,14.858139,384.62512,56.800457
113.58608,14.971219,383.9334,56.727776
112.932526,14.627767,383.26324,56.662704
112.12945,14.506943,382.58826,56.59353
111.39223,14.4927225,381.91534,56.520237
111.02334,14.4104185,381.24628,56.4577
110.34835,14.129768,380.58075,56.389793
109.42616,14.442286,379.92014,56.317165
108.7055,13.93096,379.26212,56.24893
108.12115,15.501936,378.60773,56.181297
107.31885,13.817899,377.95718,56.120995
106.80068,13.850124,377.30936,56.04
106.10959,13.611241,376.66644,55.966934
105.746155,13.909375,376.02893,55.904194
105.074455,13.611891,375.39285,55.84858
104.6052,13.989677,374.7608,55.790226
104.090164,13.510165,374.12817,55.72433
103.39575,13.373601,373.50604,55.65564
